DwDt,ACorDw,UpDt,ACorUp,PingDt,ACorPing
-20.0965463297232,0.110141960120426,-20.0965463297232,0.162914123467297,-20.0965463297232,0.109834388116302
-20.0099232851985,0.120377378241124,-20.0099232851985,0.169997456625771,-20.0099232851985,0.11864865495642
-19.9233002406739,0.116196375438534,-19.9233002406739,0.170288444428058,-19.9233002406739,0.111704142812039
-19.8366771961492,0.121269112130139,-19.8366771961492,0.176597587742971,-19.8366771961492,0.114150523655671
-19.7500541516245,0.121943903605764,-19.7500541516245,0.180284687278335,-19.7500541516245,0.121448101750751
-19.6634311070999,0.120824232346287,-19.6634311070999,0.183208823745005,-19.6634311070999,0.118584686295663
-19.5768080625752,0.128121852884105,-19.5768080625752,0.188714165378051,-19.5768080625752,0.139311264843852
-19.4901850180505,0.121804794489758,-19.4901850180505,0.188481143739443,-19.4901850180505,0.127893153934443
-19.4035619735258,0.134540527869722,-19.4035619735258,0.195246371393271,-19.4035619735258,0.124038198101697
-19.3169389290012,0.123207430552578,-19.3169389290012,0.19918061736217,-19.3169389290012,0.131376988486211
-19.2303158844765,0.137413983520193,-19.2303158844765,0.20325951579537,-19.2303158844765,0.123977634118001
-19.1436928399518,0.129938783106145,-19.1436928399518,0.20634911814786,-19.1436928399518,0.121622135754574
-19.0570697954272,0.137928472783376,-19.0570697954272,0.210100760280813,-19.0570697954272,0.150360402760063
-18.9704467509025,0.135299075745068,-18.9704467509025,0.212484194263833,-18.9704467509025,0.127364285849978
-18.8838237063778,0.142052736111021,-18.8838237063778,0.217575439486107,-18.8838237063778,0.146263960424411
-18.7972006618532,0.142151222999283,-18.7972006618532,0.216085513483638,-18.7972006618532,0.131616178638474
-18.7105776173285,0.141259097383084,-18.7105776173285,0.221772114146492,-18.7105776173285,0.151360203734532
-18.6239545728038,0.145277184188983,-18.6239545728038,0.224920118222955,-18.6239545728038,0.152558875981249
-18.5373315282792,0.144464063329571,-18.5373315282792,0.231636972604661,-18.5373315282792,0.152671017892699
-18.4507084837545,0.152208664996578,-18.4507084837545,0.234361012831211,-18.4507084837545,0.150831300308016
-18.3640854392298,0.145650757472691,-18.3640854392298,0.236165083352103,-18.3640854392298,0.149718641218906
-18.2774623947051,0.157020660308015,-18.2774623947051,0.242386817957235,-18.2774623947051,0.164193715646127
-18.1908393501805,0.149702810707007,-18.1908393501805,0.244400228441304,-18.1908393501805,0.152349039967304
-18.1042163056558,0.158837339596362,-18.1042163056558,0.249056155255399,-18.1042163056558,0.171130156002779
-18.0175932611311,0.156991412546203,-18.0175932611311,0.250785926563864,-18.0175932611311,0.168866793853412
-17.9309702166065,0.157895331300138,-17.9309702166065,0.254841788487081,-17.9309702166065,0.161258858834557
-17.8443471720818,0.165507133305566,-17.8443471720818,0.260165892064355,-17.8443471720818,0.172019505523871
-17.7577241275571,0.15310711834463,-17.7577241275571,0.262138201989043,-17.7577241275571,0.167264669370345
-17.6711010830325,0.16702625804757,-17.6711010830325,0.266213200322735,-17.6711010830325,0.155021182507931
-17.5844780385078,0.157445519581306,-17.5844780385078,0.272048330289241,-17.5844780385078,0.170196417261476
-17.4978549939831,0.169476169502545,-17.4978549939831,0.27410245750408,-17.4978549939831,0.161956734294366
-17.4112319494585,0.167130498504192,-17.4112319494585,0.280608422952871,-17.4112319494585,0.183409139622504
-17.3246089049338,0.165579065484985,-17.3246089049338,0.281497520878438,-17.3246089049338,0.173851862453572
-17.2379858604091,0.177386316020599,-17.2379858604091,0.28691346400505,-17.2379858604091,0.17363688387581
-17.1513628158845,0.165814347484587,-17.1513628158845,0.290052906076526,-17.1513628158845,0.156913400753902
-17.0647397713598,0.18053287018343,-17.0647397713598,0.291773549647228,-17.0647397713598,0.176861128340362
-16.9781167268351,0.168497046328203,-16.9781167268351,0.294958202568317,-16.9781167268351,0.186951281730804
-16.8914936823104,0.179377315261421,-16.8914936823104,0.296519915168335,-16.8914936823104,0.189481156532741
-16.8048706377858,0.176822125536001,-16.8048706377858,0.301916104176327,-16.8048706377858,0.179567579835235
-16.7182475932611,0.178235560173595,-16.7182475932611,0.30278586452236,-16.7182475932611,0.193018982193448
-16.6316245487364,0.175483365767064,-16.6316245487364,0.306651285907484,-16.6316245487364,0.181759042330634
-16.5450015042118,0.177977843858273,-16.5450015042118,0.310922059138231,-16.5450015042118,0.210784325063124
-16.4583784596871,0.186394245931072,-16.4583784596871,0.312818835856791,-16.4583784596871,0.188429783983826
-16.3717554151624,0.177972820390752,-16.3717554151624,0.319346983950217,-16.3717554151624,0.192275760956956
-16.2851323706378,0.18676312512248,-16.2851323706378,0.317792261196011,-16.2851323706378,0.211344351830783
-16.1985093261131,0.184787432767587,-16.1985093261131,0.324123353517037,-16.1985093261131,0.202072818109072
-16.1118862815884,0.187497186189376,-16.1118862815884,0.324615469924032,-16.1118862815884,0.209587728779682
-16.0252632370638,0.183828560889338,-16.0252632370638,0.329519315692496,-16.0252632370638,0.208999098623253
-15.9386401925391,0.190258338934827,-15.9386401925391,0.331707526781648,-15.9386401925391,0.21406013037415
-15.8520171480144,0.180239995226877,-15.8520171480144,0.333182894234943,-15.8520171480144,0.215409094936025
-15.7653941034897,0.189108219666863,-15.7653941034897,0.335400070368127,-15.7653941034897,0.222531828604752
-15.6787710589651,0.178491069655258,-15.6787710589651,0.340350393121994,-15.6787710589651,0.229677257469648
-15.5921480144404,0.189271999166409,-15.5921480144404,0.343292658878444,-15.5921480144404,0.228069260001533
-15.5055249699157,0.175395921604718,-15.5055249699157,0.344921672821536,-15.5055249699157,0.224397141627713
-15.4189019253911,0.185201601541384,-15.4189019253911,0.352311828290465,-15.4189019253911,0.259270903138125
-15.3322788808664,0.182779637906623,-15.3322788808664,0.353458042172167,-15.3322788808664,0.256876210881095
-15.2456558363417,0.180139142691099,-15.2456558363417,0.359740086948503,-15.2456558363417,0.258791294259268
-15.1590327918171,0.182710080900266,-15.1590327918171,0.35928602356822,-15.1590327918171,0.231893754235976
-15.0724097472924,0.178936558714449,-15.0724097472924,0.365216574621642,-15.0724097472924,0.254887240411448
-14.9857867027677,0.18439293592498,-14.9857867027677,0.367076753647016,-14.9857867027677,0.233963927831161
-14.8991636582431,0.1799873387186,-14.8991636582431,0.371812958588807,-14.8991636582431,0.268968523776238
-14.8125406137184,0.187443721415434,-14.8125406137184,0.373399745131733,-14.8125406137184,0.259441275716304
-14.7259175691937,0.18087198942917,-14.7259175691937,0.378119273648704,-14.7259175691937,0.260873047868121
-14.6392945246691,0.185826504511089,-14.6392945246691,0.383674869302381,-14.6392945246691,0.257338710648876
-14.5526714801444,0.181538428434795,-14.5526714801444,0.384513640835122,-14.5526714801444,0.250602600738313
-14.4660484356197,0.188466624314375,-14.4660484356197,0.388898524601017,-14.4660484356197,0.270792523514576
-14.379425391095,0.179217499742156,-14.379425391095,0.390522246966282,-14.379425391095,0.266648903357798
-14.2928023465704,0.193623419690199,-14.2928023465704,0.396048204527919,-14.2928023465704,0.268572776363917
-14.2061793020457,0.179222211384556,-14.2061793020457,0.3964852050793,-14.2061793020457,0.288145468433884
-14.119556257521,0.19683299591854,-14.119556257521,0.402068496639369,-14.119556257521,0.268678043543743
-14.0329332129964,0.182108037863347,-14.0329332129964,0.404371295940223,-14.0329332129964,0.272803471498766
-13.9463101684717,0.19506151281848,-13.9463101684717,0.407778086379632,-13.9463101684717,0.295291414954867
-13.859687123947,0.191480159269121,-13.859687123947,0.411023125356856,-13.859687123947,0.272999879315966
-13.7730640794224,0.189846213354113,-13.7730640794224,0.412169317207796,-13.7730640794224,0.310437246043406
-13.6864410348977,0.200634628046817,-13.6864410348977,0.417218149994771,-13.6864410348977,0.295967560098824
-13.599817990373,0.190960957923807,-13.599817990373,0.418356767021972,-13.599817990373,0.308301020984496
-13.5131949458484,0.205058868034122,-13.5131949458484,0.423528906682758,-13.5131949458484,0.305091418757321
-13.4265719013237,0.192025850822716,-13.4265719013237,0.425007593138801,-13.4265719013237,0.281599769689836
-13.339948856799,0.204712407965873,-13.339948856799,0.428928381201704,-13.339948856799,0.323251366683141
-13.2533258122743,0.194517822122002,-13.2533258122743,0.427635730797041,-13.2533258122743,0.311057845090508
-13.1667027677497,0.200089785087957,-13.1667027677497,0.43607313471644,-13.1667027677497,0.323446002120219
-13.080079723225,0.201847612042527,-13.080079723225,0.437471918819163,-13.080079723225,0.322244137301281
-12.9934566787003,0.196128734083032,-12.9934566787003,0.440756497582948,-12.9934566787003,0.318676073966324
-12.9068336341757,0.205672169093721,-12.9068336341757,0.442733603723534,-12.9068336341757,0.338629259527195
-12.820210589651,0.203030799543484,-12.820210589651,0.450609084213568,-12.820210589651,0.329701943666283
-12.7335875451263,0.204952937392314,-12.7335875451263,0.454469097197577,-12.7335875451263,0.351014376147714
-12.6469645006017,0.204261523870098,-12.6469645006017,0.455802574382349,-12.6469645006017,0.322772216391564
-12.560341456077,0.211955925977965,-12.560341456077,0.464044410065696,-12.560341456077,0.35006918437859
-12.4737184115523,0.203300823588746,-12.4737184115523,0.462990228865963,-12.4737184115523,0.306042368554159
-12.3870953670277,0.209699422004856,-12.3870953670277,0.470976939662307,-12.3870953670277,0.346683807620445
-12.300472322503,0.206147725821759,-12.300472322503,0.468565370900336,-12.300472322503,0.325126079046619
-12.2138492779783,0.20923552908696,-12.2138492779783,0.478398310814191,-12.2138492779783,0.348219823489876
-12.1272262334537,0.20941845834542,-12.1272262334537,0.480118606183153,-12.1272262334537,0.360764883110803
-12.040603188929,0.205320123809154,-12.040603188929,0.482697228283888,-12.040603188929,0.328413841442547
-11.9539801444043,0.214850860818203,-11.9539801444043,0.488384155670512,-11.9539801444043,0.356027504869828
-11.8673570998796,0.20487017866634,-11.8673570998796,0.490355458589252,-11.8673570998796,0.320641034389161
-11.780734055355,0.215614807499938,-11.780734055355,0.497359349584388,-11.780734055355,0.377476532974866
-11.6941110108303,0.208353978282986,-11.6941110108303,0.498226156748509,-11.6941110108303,0.340201207451228
-11.6074879663056,0.215785930268632,-11.6074879663056,0.503685040635914,-11.6074879663056,0.347603341693866
-11.520864921781,0.211223444947492,-11.520864921781,0.504789710390986,-11.520864921781,0.36597107511794
-11.4342418772563,0.216601010754379,-11.4342418772563,0.513344125094117,-11.4342418772563,0.350793668180046
-11.3476188327316,0.217595063592021,-11.3476188327316,0.514442422721536,-11.3476188327316,0.355582702107749
-11.260995788207,0.213292355351779,-11.260995788207,0.521120037644642,-11.260995788207,0.362407834377199
-11.1743727436823,0.221175546074911,-11.1743727436823,0.521575787002535,-11.1743727436823,0.346695334183191
-11.0877496991576,0.217565961674641,-11.0877496991576,0.530935626672964,-11.0877496991576,0.365894270202248
-11.001126654633,0.225750507000508,-11.001126654633,0.532579158192002,-11.001126654633,0.350622716042086
-10.9145036101083,0.223643192251644,-10.9145036101083,0.535262935306523,-10.9145036101083,0.368096625105405
-10.8278805655836,0.227407206150821,-10.8278805655836,0.540161292990638,-10.8278805655836,0.37793458210339
-10.7412575210589,0.225207811751992,-10.7412575210589,0.539662237240251,-10.7412575210589,0.342455231963049
-10.6546344765343,0.230084994616952,-10.6546344765343,0.548320396556197,-10.6546344765343,0.395462791501214
-10.5680114320096,0.227511957814191,-10.5680114320096,0.542579277733508,-10.5680114320096,0.378506029238127
-10.4813883874849,0.228373011249386,-10.4813883874849,0.550197349408671,-10.4813883874849,0.376796754699362
-10.3947653429603,0.231770219502991,-10.3947653429603,0.549394412152225,-10.3947653429603,0.39921171881895
-10.3081422984356,0.233128240803711,-10.3081422984356,0.55824432084256,-10.3081422984356,0.381383396996574
-10.2215192539109,0.236441418354187,-10.2215192539109,0.557594689689734,-10.2215192539109,0.408280469012901
-10.1348962093863,0.238418064051688,-10.1348962093863,0.560968760640831,-10.1348962093863,0.401370326468863
-10.0482731648616,0.239452608915248,-10.0482731648616,0.563708932379916,-10.0482731648616,0.411885041935861
-9.96165012033693,0.243530124874628,-9.96165012033693,0.56708537187525,-9.96165012033693,0.419719057506752
-9.87502707581226,0.248669365260151,-9.87502707581226,0.570452284769892,-9.87502707581226,0.397126134081859
-9.78840403128759,0.24516554045185,-9.78840403128759,0.574330219740614,-9.78840403128759,0.423578228010045
-9.70178098676292,0.251003180643474,-9.70178098676292,0.577551176560922,-9.70178098676292,0.408453743301017
-9.61515794223825,0.25427487865086,-9.61515794223825,0.580000502027773,-9.61515794223825,0.432692046059746
-9.52853489771359,0.250606149078039,-9.52853489771359,0.585948298253936,-9.52853489771359,0.435871134501004
-9.44191185318891,0.259030790530324,-9.44191185318891,0.585484319520781,-9.44191185318891,0.421810606384558
-9.35528880866425,0.251605412419468,-9.35528880866425,0.59361547879937,-9.35528880866425,0.420044811609628
-9.26866576413958,0.265828362964775,-9.26866576413958,0.592312719817625,-9.26866576413958,0.435831433168654
-9.18204271961491,0.261542430475513,-9.18204271961491,0.599570654079133,-9.18204271961491,0.437352839221269
-9.09541967509024,0.262642704393753,-9.09541967509024,0.59950347219353,-9.09541967509024,0.441466178254231
-9.00879663056557,0.267824531828408,-9.00879663056557,0.603814255867551,-9.00879663056557,0.423783995413546
-8.9221735860409,0.265923657402452,-8.9221735860409,0.610315244364415,-8.9221735860409,0.438289436264114
-8.83555054151623,0.274986197518489,-8.83555054151623,0.611319973702568,-8.83555054151623,0.458693368940482
-8.74892749699156,0.267947559776417,-8.74892749699156,0.616555731339355,-8.74892749699156,0.441778758468778
-8.66230445246689,0.278739722812343,-8.66230445246689,0.617865426807168,-8.66230445246689,0.453150605272592
-8.57568140794223,0.278925381766428,-8.57568140794223,0.62566871875324,-8.57568140794223,0.439783414814395
-8.48905836341756,0.275641653426965,-8.48905836341756,0.623781252172203,-8.48905836341756,0.46485681337613
-8.40243531889289,0.284074007241301,-8.40243531889289,0.630170291888075,-8.40243531889289,0.468539972869934
-8.31581227436822,0.277008379918799,-8.31581227436822,0.632659681143614,-8.31581227436822,0.448419978262043
-8.22918922984355,0.287956683990136,-8.22918922984355,0.638428531021742,-8.22918922984355,0.480020842000203
-8.14256618531888,0.287588333340467,-8.14256618531888,0.637280690236812,-8.14256618531888,0.49908930991961
-8.05594314079421,0.283124216672513,-8.05594314079421,0.640189142860336,-8.05594314079421,0.487374777908847
-7.96932009626954,0.297347531404312,-7.96932009626954,0.645558785448629,-7.96932009626954,0.474502139750762
-7.88269705174487,0.285326895011559,-7.88269705174487,0.646793004992489,-7.88269705174487,0.478988603642387
-7.79607400722021,0.305626273630599,-7.79607400722021,0.651750684591891,-7.79607400722021,0.501832254379284
-7.70945096269554,0.291454510268625,-7.70945096269554,0.649202583153278,-7.70945096269554,0.474090468568314
-7.62282791817087,0.31274101817387,-7.62282791817087,0.658594886020065,-7.62282791817087,0.490447017507421
-7.5362048736462,0.30325032067659,-7.5362048736462,0.657592066545474,-7.5362048736462,0.495119636255725
-7.44958182912153,0.323047149674243,-7.44958182912153,0.665204969694803,-7.44958182912153,0.51195240858273
-7.36295878459686,0.314806507584417,-7.36295878459686,0.665102109619705,-7.36295878459686,0.508482130498631
-7.27633574007219,0.328900596595191,-7.27633574007219,0.667578663746963,-7.27633574007219,0.515766726895717
-7.18971269554752,0.331672952970851,-7.18971269554752,0.6732938366899,-7.18971269554752,0.506420416685375
-7.10308965102285,0.33475463636821,-7.10308965102285,0.673656927849717,-7.10308965102285,0.50237353347657
-7.01646660649819,0.342747966299378,-7.01646660649819,0.678505339502651,-7.01646660649819,0.512177662995846
-6.92984356197352,0.33894365627099,-6.92984356197352,0.67819193543292,-6.92984356197352,0.514927330465949
-6.84322051744885,0.356906787744959,-6.84322051744885,0.683918144029449,-6.84322051744885,0.496955885269353
-6.75659747292418,0.350395356670526,-6.75659747292418,0.687831258631331,-6.75659747292418,0.519081677248624
-6.66997442839951,0.375814723128322,-6.66997442839951,0.691650919320602,-6.66997442839951,0.530813917376057
-6.58335138387484,0.362774855770655,-6.58335138387484,0.694529859987514,-6.58335138387484,0.522489326728934
-6.49672833935017,0.393827616465494,-6.49672833935017,0.701719531408378,-6.49672833935017,0.557491173218826
-6.4101052948255,0.376266171761747,-6.4101052948255,0.700850033411945,-6.4101052948255,0.522699023520182
-6.32348225030083,0.406663071922755,-6.32348225030083,0.708855563598776,-6.32348225030083,0.537291206201527
-6.23685920577616,0.394772260821809,-6.23685920577616,0.709482091862307,-6.23685920577616,0.519989014782845
-6.1502361612515,0.41074788360238,-6.1502361612515,0.715308599664016,-6.1502361612515,0.546261553833886
-6.06361311672683,0.420469694255563,-6.06361311672683,0.718397742069736,-6.06361311672683,0.543452807162597
-5.97699007220216,0.416096800782443,-5.97699007220216,0.720435244243235,-5.97699007220216,0.537811105122073
-5.89036702767749,0.43735004139204,-5.89036702767749,0.725151635575271,-5.89036702767749,0.554855620909069
-5.80374398315282,0.421293483244567,-5.80374398315282,0.728242705786834,-5.80374398315282,0.551257737471119
-5.71712093862815,0.456632489144583,-5.71712093862815,0.734140776417984,-5.71712093862815,0.55610106725821
-5.63049789410348,0.44040941681388,-5.63049789410348,0.735168552747848,-5.63049789410348,0.560375836378785
-5.54387484957881,0.470234112552503,-5.54387484957881,0.741117440759334,-5.54387484957881,0.550699689992308
-5.45725180505414,0.464254449649185,-5.45725180505414,0.743919520611999,-5.45725180505414,0.549803889528904
-5.37062876052947,0.47713470500906,-5.37062876052947,0.749512012644699,-5.37062876052947,0.564127938541477
-5.28400571600481,0.492750827154544,-5.28400571600481,0.748526084294489,-5.28400571600481,0.557258602244151
-5.19738267148014,0.484132074312594,-5.19738267148014,0.754516463726932,-5.19738267148014,0.563447979896567
-5.11075962695547,0.507519722696245,-5.11075962695547,0.757540746564187,-5.11075962695547,0.56083355111824
-5.0241365824308,0.500698967214846,-5.0241365824308,0.759141016673637,-5.0241365824308,0.569930798423016
-4.93751353790613,0.525784445942993,-4.93751353790613,0.763787462827023,-4.93751353790613,0.553821789769173
-4.85089049338146,0.52096228978179,-4.85089049338146,0.763391772830829,-4.85089049338146,0.572808867896732
-4.76426744885679,0.536969694603786,-4.76426744885679,0.773597892241196,-4.76426744885679,0.594201319911415
-4.67764440433212,0.543200130772859,-4.67764440433212,0.773031385634278,-4.67764440433212,0.568276797548662
-4.59102135980745,0.553789761193666,-4.59102135980745,0.781011314306346,-4.59102135980745,0.559387314212667
-4.50439831528279,0.559376115915777,-4.50439831528279,0.78066354476705,-4.50439831528279,0.577387277107059
-4.41777527075812,0.567332402055053,-4.41777527075812,0.786246170859416,-4.41777527075812,0.592245544113538
-4.33115222623345,0.577472802550794,-4.33115222623345,0.788686939645483,-4.33115222623345,0.559384876775778
-4.24452918170878,0.583696566451101,-4.24452918170878,0.793537120729171,-4.24452918170878,0.574020730410945
-4.15790613718411,0.59395410762844,-4.15790613718411,0.795839161084333,-4.15790613718411,0.584987021252827
-4.07128309265944,0.592626102765099,-4.07128309265944,0.798373211553814,-4.07128309265944,0.554880343693616
-3.98466004813477,0.610452600746119,-3.98466004813477,0.807270186624668,-3.98466004813477,0.60127452245119
-3.8980370036101,0.612358981369663,-3.8980370036101,0.807187752591737,-3.8980370036101,0.580056902431627
-3.81141395908543,0.625825167501236,-3.81141395908543,0.816571421704561,-3.81141395908543,0.595848488740895
-3.72479091456076,0.627020433632353,-3.72479091456076,0.812261252632682,-3.72479091456076,0.602847302096089
-3.6381678700361,0.641028203931625,-3.6381678700361,0.82357348067104,-3.6381678700361,0.6374723583008
-3.55154482551143,0.645642842818848,-3.55154482551143,0.821029211288526,-3.55154482551143,0.603378198411297
-3.46492178098676,0.647194515698401,-3.46492178098676,0.828552341822852,-3.46492178098676,0.60654704738994
-3.37829873646209,0.665580540002488,-3.37829873646209,0.82984012529866,-3.37829873646209,0.62158284052463
-3.29167569193742,0.662517539354824,-3.29167569193742,0.834530836629511,-3.29167569193742,0.632767541450164
-3.20505264741275,0.675533440761527,-3.20505264741275,0.842593891894444,-3.20505264741275,0.605107644477189
-3.11842960288808,0.68563385777759,-3.11842960288808,0.841095749818038,-3.11842960288808,0.638216723325123
-3.03180655836341,0.683722301490077,-3.03180655836341,0.848017693208682,-3.03180655836341,0.625926950549037
-2.94518351383874,0.703774035697148,-2.94518351383874,0.847920390209697,-2.94518351383874,0.634005276070405
-2.85856046931408,0.701187087355857,-2.85856046931408,0.858304417600325,-2.85856046931408,0.625374527751682
-2.77193742478941,0.715574339951711,-2.77193742478941,0.856661359532153,-2.77193742478941,0.641823815883551
-2.68531438026474,0.725362567923797,-2.68531438026474,0.861263995709092,-2.68531438026474,0.655125903950229
-2.59869133574007,0.728226970925294,-2.59869133574007,0.860505268413111,-2.59869133574007,0.626984511231812
-2.5120682912154,0.742227417048943,-2.5120682912154,0.86947730892919,-2.5120682912154,0.670132766502833
-2.42544524669073,0.738951130053235,-2.42544524669073,0.868904455064887,-2.42544524669073,0.613757007075703
-2.33882220216606,0.757532218201955,-2.33882220216606,0.874368387313332,-2.33882220216606,0.642687193238999
-2.25219915764139,0.754392364580599,-2.25219915764139,0.874366397782873,-2.25219915764139,0.627201477832617
-2.16557611311672,0.769941161675726,-2.16557611311672,0.881118686665841,-2.16557611311672,0.668060114578509
-2.07895306859205,0.771550493633195,-2.07895306859205,0.882620282301859,-2.07895306859205,0.638547162913584
-1.99233002406739,0.779844220095216,-1.99233002406739,0.88369246625932,-1.99233002406739,0.66132293007773
-1.90570697954272,0.795391117654081,-1.90570697954272,0.892464714554315,-1.90570697954272,0.630724625857724
-1.81908393501805,0.787923985618593,-1.81908393501805,0.889075967236456,-1.81908393501805,0.636095054547274
-1.73246089049338,0.810664728027466,-1.73246089049338,0.900699205104036,-1.73246089049338,0.68253688806665
-1.64583784596871,0.805932506765209,-1.64583784596871,0.895380542758515,-1.64583784596871,0.661989040841004
-1.55921480144404,0.813604072043723,-1.55921480144404,0.904048595866237,-1.55921480144404,0.668650721304962
-1.47259175691937,0.830862891015405,-1.47259175691937,0.907913415235683,-1.47259175691937,0.672569410733225
-1.3859687123947,0.826255334475834,-1.3859687123947,0.907994110286878,-1.3859687123947,0.647678420980968
-1.29934566787003,0.84793055405316,-1.29934566787003,0.916954689174064,-1.29934566787003,0.668133404487206
-1.21272262334537,0.838091066972552,-1.21272262334537,0.915184316317586,-1.21272262334537,0.647925021697332
-1.1260995788207,0.866297631589341,-1.1260995788207,0.925404266838676,-1.1260995788207,0.691616926374696
-1.03947653429603,0.856057148647277,-1.03947653429603,0.923648215504318,-1.03947653429603,0.657923913451825
-0.952853489771358,0.878042698382178,-0.952853489771358,0.931427033325547,-0.952853489771358,0.670750564196047
-0.866230445246689,0.865160944145669,-0.866230445246689,0.930600625172344,-0.866230445246689,0.689108237349047
-0.779607400722021,0.893201511399875,-0.779607400722021,0.939642016689116,-0.779607400722021,0.691398518999032
-0.692984356197352,0.875906867076777,-0.692984356197352,0.941450743834996,-0.692984356197352,0.686820645134957
-0.606361311672683,0.905981092927665,-0.606361311672683,0.948638284255098,-0.606361311672683,0.715525379983774
-0.519738267148014,0.885614495609136,-0.519738267148014,0.944453655636708,-0.519738267148014,0.673420473468415
